MsgID.LOCAL_POSITION,1520468485.3526778,0.3532230,-0.7130251,-0.2514280
MsgID.LOCAL_VELOCITY,1520468485.3526778,0.0000041,-0.0000011,0.0000033
MsgID.STATE,1520468485.5932229,True,True
MsgID.GLOBAL_HOME,1520468485.5953019,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520468485.6036322,0.2909990,-0.8929978,-0.2634823
MsgID.LOCAL_VELOCITY,1520468485.6036322,0.0000041,-0.0000011,0.0000033
MsgID.GLOBAL_POSITION,1520468485.6038232,-121.9939446,37.4137446,0.2630000
MsgID.LOCAL_VELOCITY,1520468485.6038232,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520468485.8546259,0.2905398,-0.9377530,-0.2698950
MsgID.LOCAL_VELOCITY,1520468485.8546259,0.0000042,-0.0000011,0.0000033
MsgID.GLOBAL_POSITION,1520468485.8549111,-121.9939451,37.4137446,0.2690000
MsgID.LOCAL_VELOCITY,1520468485.8549111,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520468486.1033800,0.0680057,-0.7644961,-0.2717061
MsgID.LOCAL_VELOCITY,1520468486.1033800,0.0000040,0.0000012,0.0000040
MsgID.GLOBAL_POSITION,1520468486.1035609,-121.9939432,37.4137426,0.2710000
MsgID.LOCAL_VELOCITY,1520468486.1035609,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520468486.3529570,0.0816004,-0.8531166,-0.2675755
MsgID.LOCAL_VELOCITY,1520468486.3529570,0.0000040,0.0000012,0.0000040
MsgID.GLOBAL_POSITION,1520468486.3531451,-121.9939442,37.4137427,0.2670000
MsgID.LOCAL_VELOCITY,1520468486.3531451,0.0000000,0.0000000,0.0000000
MsgID.STATE,1520468486.5938308,True,True
MsgID.GLOBAL_HOME,1520468486.5940831,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520468486.6043122,0.1676118,-0.9349797,-0.2551428
MsgID.LOCAL_VELOCITY,1520468486.6043122,-0.0000109,0.0000006,0.0000039
MsgID.GLOBAL_POSITION,1520468486.6045001,-121.9939451,37.4137435,0.2550000
MsgID.LOCAL_VELOCITY,1520468486.6045001,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520468486.8545201,0.1405259,-0.7816842,-0.2353394
MsgID.LOCAL_VELOCITY,1520468486.8545201,0.0000041,-0.0000011,0.0000033
MsgID.GLOBAL_POSITION,1520468486.8547990,-121.9939434,37.4137433,0.2350000
MsgID.LOCAL_VELOCITY,1520468486.8547990,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,1520468487.1031890,-121.9939436,37.4137434,0.2010000
MsgID.LOCAL_VELOCITY,1520468487.1031890,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520468487.1033630,0.1525167,-0.8001865,-0.2010598
MsgID.LOCAL_VELOCITY,1520468487.1033630,-0.0000117,0.0000009,0.0000028
MsgID.GLOBAL_POSITION,1520468487.3540061,-121.9939436,37.4137437,0.1600000
MsgID.LOCAL_VELOCITY,1520468487.3540061,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520468487.3541918,0.1909984,-0.8059710,-0.1607522
MsgID.LOCAL_VELOCITY,1520468487.3541918,-0.0000108,0.0000005,0.0000038
MsgID.STATE,1520468487.5948212,True,True
MsgID.GLOBAL_HOME,1520468487.5950511,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520468487.6031098,0.0176820,-0.8572144,-0.1065018
MsgID.LOCAL_VELOCITY,1520468487.6031098,0.0000040,0.0000012,0.0000040
MsgID.GLOBAL_POSITION,1520468487.6032720,-121.9939442,37.4137422,0.1060000
MsgID.LOCAL_VELOCITY,1520468487.6032720,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520468487.8541849,0.1215761,-0.9571659,-0.0571067
MsgID.LOCAL_VELOCITY,1520468487.8541849,-0.0000118,0.0000010,0.0000029
MsgID.GLOBAL_POSITION,1520468487.8543639,-121.9939453,37.4137431,0.0570000
MsgID.LOCAL_VELOCITY,1520468487.8543639,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520468488.1045609,0.2821579,-0.8235316,-0.0064526
MsgID.LOCAL_VELOCITY,1520468488.1045609,0.0000042,-0.0000011,0.0000033
MsgID.GLOBAL_POSITION,1520468488.1049421,-121.9939438,37.4137446,0.0060000
MsgID.LOCAL_VELOCITY,1520468488.1049421,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520468488.3535879,0.2712149,-0.8146426,0.0266171
MsgID.LOCAL_VELOCITY,1520468488.3535879,0.0000040,0.0000012,0.0000040
MsgID.GLOBAL_POSITION,1520468488.3537381,-121.9939437,37.4137445,-0.0260000
MsgID.LOCAL_VELOCITY,1520468488.3537381,0.0000000,0.0000000,0.0000000
